Datetime;Resolution code;Quarter hour;Quality status;ACE;System imbalance;Alpha;Alpha';Marginal incremental price;Marginal decremental price;Imbalance Price
2024-09-06T18:56:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-55.073;-107.004;0.0;0.0;369.425;-10.338;369.425
2024-09-06T18:55:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-58.054;-104.101;0.0;0.0;359.525;-10.338;359.525
2024-09-06T18:54:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-60.39;-99.88;0.0;0.0;348.925;-10.338;348.925
2024-09-06T18:53:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-65.635;-97.86;0.0;0.0;337.583;-10.338;337.583
2024-09-06T18:52:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-68.06;-92.88;0.0;0.0;323.392;-10.338;323.392
2024-09-06T18:51:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-65.824;-84.408;0.0;0.0;304.761;-10.338;304.761
2024-09-06T18:50:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-64.658;-76.896;0.0;0.0;281.122;-10.338;281.122
2024-09-06T18:49:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-59.738;-68.513;0.0;0.0;258.992;-10.338;258.992
2024-09-06T18:48:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-41.438;-45.75;0.0;0.0;248.768;-10.338;248.768
2024-09-06T18:47:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-15.597;-15.527;0.0;0.0;79.86;-10.534;79.86
2024-09-06T18:46:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-5.898;5.456;0.0;0.0;248.72;79.86;79.86
2024-09-06T18:45:00+02:00;PT1M;2024-09-06T18:45:00+02:00;NV;-9.906;5.319;0.0;0.0;248.769;79.86;79.86
2024-09-06T18:44:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;3.847;-20.703;0.0;0.0;79.86;-315.423;79.86
2024-09-06T18:43:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;3.322;-26.047;0.0;0.0;249.089;-316.106;249.089
2024-09-06T18:42:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;2.777;-28.909;0.0;0.0;249.098;-316.354;249.098
2024-09-06T18:41:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;3.286;-29.94;0.0;0.0;249.123;-316.376;249.123
2024-09-06T18:40:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;3.156;-29.879;0.0;0.0;249.163;-316.381;249.163
2024-09-06T18:39:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;8.552;-24.406;0.0;0.0;79.86;-316.478;79.86
2024-09-06T18:38:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;9.21;-21.692;0.0;0.0;79.86;-317.359;79.86
2024-09-06T18:37:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;14.702;-16.177;0.0;0.0;79.86;-320.207;79.86
2024-09-06T18:36:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;17.893;-15.556;0.0;0.0;79.86;-326.6;79.86
2024-09-06T18:35:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;24.024;-21.148;0.0;0.0;79.86;-316.822;79.86
2024-09-06T18:34:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;18.832;-42.9;0.0;0.0;249.254;-289.286;249.254
2024-09-06T18:33:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;21.26;-60.816;0.0;0.0;249.292;-288.501;249.292
2024-09-06T18:32:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;17.782;-74.866;0.0;0.0;249.383;-285.616;249.383
2024-09-06T18:31:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;16.298;-75.799;0.0;0.0;249.601;-283.0;249.601
2024-09-06T18:30:00+02:00;PT1M;2024-09-06T18:30:00+02:00;NV;18.18;-66.43;0.0;0.0;250.384;-283.0;250.384
2024-09-06T18:29:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-13.425;-26.459;0.0;0.0;248.927;-197.163;248.927
2024-09-06T18:28:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-10.392;-22.245;0.0;0.0;79.86;-198.548;79.86
2024-09-06T18:27:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-5.871;-16.832;0.0;0.0;79.86;-198.695;79.86
2024-09-06T18:26:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-2.103;-13.04;0.0;0.0;79.86;-196.5;79.86
2024-09-06T18:25:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;1.047;-13.923;0.0;0.0;79.86;-188.19;79.86
2024-09-06T18:24:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;0.624;-18.081;0.0;0.0;79.86;-170.449;79.86
2024-09-06T18:23:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-0.096;-24.155;0.0;0.0;79.86;-146.04;79.86
2024-09-06T18:22:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-1.097;-30.139;0.0;0.0;248.433;-112.429;248.433
2024-09-06T18:21:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-3.661;-37.428;0.0;0.0;248.433;-66.259;248.433
2024-09-06T18:20:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-13.79;-53.405;0.0;0.0;248.433;-48.481;248.433
2024-09-06T18:19:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-17.833;-59.966;0.0;0.0;248.409;-55.732;248.409
2024-09-06T18:18:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-21.477;-73.507;0.0;0.0;248.409;-13.283;248.409
2024-09-06T18:17:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-18.067;-70.317;0.0;0.0;248.409;0.0;248.409
2024-09-06T18:16:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;-11.248;-63.522;0.0;0.0;248.458;0.0;248.458
2024-09-06T18:15:00+02:00;PT1M;2024-09-06T18:15:00+02:00;NV;4.218;-46.727;0.0;0.0;248.03;0.0;248.03
2024-09-06T18:14:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;4.73;-42.813;0.0;0.0;248.8;-300.71;248.8
2024-09-06T18:13:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;5.328;-41.433;0.0;0.0;248.8;-300.855;248.8
2024-09-06T18:12:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;5.614;-39.837;0.0;0.0;248.8;-301.018;248.8
2024-09-06T18:11:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;5.62;-37.934;0.0;0.0;248.8;-301.047;248.8
2024-09-06T18:10:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;5.883;-35.696;0.0;0.0;248.8;-301.079;248.8
2024-09-06T18:09:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;6.74;-34.53;0.0;0.0;248.8;-301.264;248.8
2024-09-06T18:08:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;7.742;-34.28;0.0;0.0;248.8;-301.982;248.8
2024-09-06T18:07:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;7.784;-38.356;0.0;0.0;248.8;-303.587;248.8
2024-09-06T18:06:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;11.945;-35.723;0.0;0.0;248.8;-307.167;248.8
2024-09-06T18:05:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;15.996;-41.96;0.0;0.0;248.8;-316.104;248.8
2024-09-06T18:04:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;17.64;-56.18;0.0;0.0;248.8;-292.044;248.8
2024-09-06T18:03:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;10.129;-81.309;0.0;0.0;248.8;-289.542;248.8
2024-09-06T18:02:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;4.657;-96.39;0.0;0.0;248.8;-287.872;248.8
2024-09-06T18:01:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;-16.805;-87.888;0.0;0.0;248.8;-283.0;248.8
2024-09-06T18:00:00+02:00;PT1M;2024-09-06T18:00:00+02:00;NV;-21.891;-21.559;0.0;0.0;79.86;-283.0;79.86
2024-09-06T17:59:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-18.256;4.767;0.0;0.0;298.521;75.0;75.0
2024-09-06T17:58:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-17.722;-1.938;0.0;0.0;75.0;-229.073;75.0
2024-09-06T17:57:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-19.0;-12.595;0.0;0.0;75.0;-195.118;75.0
2024-09-06T17:56:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-21.508;-22.965;0.0;0.0;75.0;-173.784;75.0
2024-09-06T17:55:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-28.993;-30.269;0.0;0.0;307.108;-166.137;307.108
2024-09-06T17:54:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-36.166;-37.134;0.0;0.0;307.437;-167.347;307.437
2024-09-06T17:53:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-44.851;-40.586;0.0;0.0;293.381;-168.154;293.381
2024-09-06T17:52:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-47.414;-36.628;0.0;0.0;269.029;-168.154;269.029
2024-09-06T17:51:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-41.758;-25.684;0.0;0.0;249.953;-168.154;249.953
2024-09-06T17:50:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-32.795;-11.803;0.0;0.0;75.0;-169.519;75.0
2024-09-06T17:49:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-17.619;9.706;0.0;0.0;241.845;75.0;75.0
2024-09-06T17:48:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-9.968;19.971;0.0;0.0;241.838;75.0;75.0
2024-09-06T17:47:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-9.968;30.427;0.0;0.0;241.804;-190.185;-190.185
2024-09-06T17:46:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-7.391;30.996;0.0;0.0;241.917;-203.113;-203.113
2024-09-06T17:45:00+02:00;PT1M;2024-09-06T17:45:00+02:00;NV;-5.915;37.441;0.0;0.0;242.0;-227.522;-227.522
2024-09-06T17:44:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-37.692;-88.844;0.0;0.0;327.611;-286.609;327.611
2024-09-06T17:43:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-42.329;-96.682;0.0;0.0;328.631;-285.706;328.631
2024-09-06T17:42:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-46.387;-101.068;0.0;0.0;328.788;-284.88;328.788
2024-09-06T17:41:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-51.92;-105.711;0.0;0.0;327.897;-285.172;327.897
2024-09-06T17:40:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-58.682;-110.316;0.0;0.0;325.521;-285.861;325.521
2024-09-06T17:39:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-67.17;-114.707;0.0;0.0;320.634;-286.383;320.634
2024-09-06T17:38:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-76.546;-116.169;0.0;0.0;312.58;-286.404;312.58
2024-09-06T17:37:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-81.615;-113.594;0.0;0.0;303.208;-286.404;303.208
2024-09-06T17:36:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-87.277;-112.519;0.0;0.0;291.107;-286.404;291.107
2024-09-06T17:35:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-91.178;-108.809;0.0;0.0;275.023;-286.404;275.023
2024-09-06T17:34:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-82.781;-94.165;0.0;0.0;255.204;-286.404;255.204
2024-09-06T17:33:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-55.25;-63.244;0.0;0.0;242.095;-286.404;242.095
2024-09-06T17:32:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-56.854;-61.307;0.0;0.0;241.975;-286.404;241.975
2024-09-06T17:31:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-58.889;-57.877;0.0;0.0;241.971;-286.438;241.971
2024-09-06T17:30:00+02:00;PT1M;2024-09-06T17:30:00+02:00;NV;-29.731;-28.333;0.0;0.0;242.0;-287.352;242.0
2024-09-06T17:29:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;-7.784;-26.793;0.0;0.0;310.775;-406.769;310.775
2024-09-06T17:28:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;-12.544;-26.492;0.0;0.0;304.128;-407.35;304.128
2024-09-06T17:27:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;-14.541;-20.842;0.0;0.0;75.0;-407.371;75.0
2024-09-06T17:26:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;-13.009;-11.105;0.0;0.0;75.0;-407.392;75.0
2024-09-06T17:25:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;-8.886;0.628;0.0;0.0;269.73;75.0;75.0
2024-09-06T17:24:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;-6.435;11.437;0.0;0.0;257.763;75.0;75.0
2024-09-06T17:23:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;0.836;27.928;0.0;0.0;246.267;-415.849;-415.849
2024-09-06T17:22:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;8.949;45.157;0.0;0.0;242.012;-421.493;-421.493
2024-09-06T17:21:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;17.799;59.175;0.0;0.0;242.008;-426.056;-426.056
2024-09-06T17:20:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;28.212;80.374;0.0;0.0;242.003;-425.939;-425.939
2024-09-06T17:19:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;51.372;106.233;0.0;0.0;242.0;-413.875;-413.875
2024-09-06T17:18:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;69.043;119.642;0.0;0.0;241.04;-380.006;-380.006
2024-09-06T17:17:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;61.449;110.762;0.0;0.0;241.04;-339.874;-339.874
2024-09-06T17:16:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;47.138;101.915;0.0;0.0;241.04;-303.184;-303.184
2024-09-06T17:15:00+02:00;PT1M;2024-09-06T17:15:00+02:00;NV;10.178;88.785;0.0;0.0;241.04;-285.116;-285.116
2024-09-06T17:14:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-6.367;-25.322;0.0;0.0;241.935;-142.102;241.935
2024-09-06T17:13:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-10.683;-35.903;0.0;0.0;241.935;-87.788;241.935
2024-09-06T17:12:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-14.351;-44.361;0.0;0.0;241.935;-71.621;241.935
2024-09-06T17:11:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-15.01;-46.777;0.0;0.0;241.937;-84.148;241.937
2024-09-06T17:10:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-15.064;-48.523;0.0;0.0;241.938;-83.964;241.938
2024-09-06T17:09:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-15.947;-50.937;0.0;0.0;241.94;-107.334;241.94
2024-09-06T17:08:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-18.861;-51.252;0.0;0.0;241.943;-129.77;241.943
2024-09-06T17:07:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-21.558;-54.181;0.0;0.0;241.945;-131.819;241.945
2024-09-06T17:06:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-28.683;-57.084;0.0;0.0;241.943;-137.165;241.943
2024-09-06T17:05:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-30.88;-52.358;0.0;0.0;241.94;-137.165;241.94
2024-09-06T17:04:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-22.444;-36.365;0.0;0.0;241.947;-137.165;241.947
2024-09-06T17:03:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-19.511;-29.031;0.0;0.0;241.955;-148.515;241.955
2024-09-06T17:02:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-28.933;-30.468;0.0;0.0;241.965;-152.945;241.965
2024-09-06T17:01:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-24.677;-4.496;0.0;0.0;75.0;-152.945;75.0
2024-09-06T17:00:00+02:00;PT1M;2024-09-06T17:00:00+02:00;NV;-20.567;36.577;0.0;0.0;242.0;-176.009;-176.009
2024-09-06T16:59:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-20.701;-27.875;0.0;0.0;247.737;-94.487;247.737
2024-09-06T16:58:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-24.526;-29.978;0.0;0.0;250.122;-97.12;250.122
2024-09-06T16:57:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-22.623;-26.32;0.0;0.0;252.896;-97.12;252.896
2024-09-06T16:56:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-20.727;-21.744;0.0;0.0;75.0;-97.251;75.0
2024-09-06T16:55:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-24.255;-20.708;0.0;0.0;75.0;-98.175;75.0
2024-09-06T16:54:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-23.734;-15.712;0.0;0.0;75.0;-98.175;75.0
2024-09-06T16:53:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-14.779;-2.475;0.0;0.0;75.0;-98.175;75.0
2024-09-06T16:52:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-9.618;5.926;0.0;0.0;228.117;75.0;75.0
2024-09-06T16:51:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-8.829;11.191;0.0;0.0;228.114;75.0;75.0
2024-09-06T16:50:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;-1.262;22.893;0.0;0.0;228.117;75.0;75.0
2024-09-06T16:49:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;3.366;27.474;0.0;0.0;228.131;-104.548;-104.548
2024-09-06T16:48:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;6.001;25.741;0.0;0.0;228.144;-128.452;-128.452
2024-09-06T16:47:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;7.528;31.054;0.0;0.0;228.17;-142.047;-142.047
2024-09-06T16:46:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;15.52;46.146;0.0;0.0;228.189;-155.787;-155.787
2024-09-06T16:45:00+02:00;PT1M;2024-09-06T16:45:00+02:00;NV;31.163;74.234;0.0;0.0;228.189;-192.114;-192.114
2024-09-06T16:44:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-6.145;56.405;0.0;0.0;228.19;-284.348;-284.348
2024-09-06T16:43:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-5.093;62.225;0.0;0.0;228.19;-284.353;-284.353
2024-09-06T16:42:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-3.962;68.942;0.0;0.0;228.19;-284.471;-284.471
2024-09-06T16:41:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-6.285;72.485;0.0;0.0;228.19;-284.548;-284.548
2024-09-06T16:40:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-6.244;80.766;0.0;0.0;228.19;-284.548;-284.548
2024-09-06T16:39:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-6.013;91.141;0.0;0.0;228.19;-284.548;-284.548
2024-09-06T16:38:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-4.429;104.12;0.0;0.0;228.19;-284.548;-284.548
2024-09-06T16:37:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-3.183;118.661;0.0;0.0;228.19;-284.599;-284.599
2024-09-06T16:36:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-2.898;127.157;0.0;0.0;228.19;-284.872;-284.872
2024-09-06T16:35:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-0.125;136.325;0.0;0.0;228.19;-284.762;-284.762
2024-09-06T16:34:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-2.855;139.3;0.0;0.0;228.19;-282.748;-282.748
2024-09-06T16:33:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;-8.96;150.703;0.0;0.0;228.19;-282.742;-282.742
2024-09-06T16:32:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;2.395;181.321;0.0;0.0;228.19;-282.742;-282.742
2024-09-06T16:31:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;7.144;177.079;0.0;0.0;228.19;-282.744;-282.744
2024-09-06T16:30:00+02:00;PT1M;2024-09-06T16:30:00+02:00;NV;3.762;171.648;0.0;0.0;228.19;-282.74;-282.74
2024-09-06T16:29:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-1.437;22.201;0.0;0.0;228.19;75.0;75.0
2024-09-06T16:28:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-2.382;11.323;0.0;0.0;228.19;75.0;75.0
2024-09-06T16:27:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-3.095;5.332;0.0;0.0;228.19;75.0;75.0
2024-09-06T16:26:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-5.703;3.539;0.0;0.0;228.19;75.0;75.0
2024-09-06T16:25:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-4.793;1.141;0.0;0.0;228.19;75.0;75.0
2024-09-06T16:24:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-4.9;-4.098;0.0;0.0;75.0;-5.349;75.0
2024-09-06T16:23:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-5.974;-12.869;0.0;0.0;75.0;-5.767;75.0
2024-09-06T16:22:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-5.758;-20.521;0.0;0.0;75.0;-8.051;75.0
2024-09-06T16:21:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-8.347;-28.17;0.0;0.0;228.19;0.0;228.19
2024-09-06T16:20:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-9.718;-29.382;0.0;0.0;228.19;0.0;228.19
2024-09-06T16:19:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-8.846;-29.845;0.0;0.0;228.19;0.0;228.19
2024-09-06T16:18:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-13.665;-38.84;0.0;0.0;228.19;0.0;228.19
2024-09-06T16:17:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-11.176;-37.569;0.0;0.0;228.19;0.0;228.19
2024-09-06T16:16:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-15.236;-46.28;0.0;0.0;228.19;0.0;228.19
2024-09-06T16:15:00+02:00;PT1M;2024-09-06T16:15:00+02:00;NV;-44.611;-73.602;0.0;0.0;228.19;0.0;228.19
2024-09-06T16:14:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-47.523;-117.227;0.0;0.0;351.978;-357.612;351.978
2024-09-06T16:13:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-50.514;-126.232;0.0;0.0;352.369;-351.45;352.369
2024-09-06T16:12:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-52.897;-135.568;0.0;0.0;352.262;-328.201;352.262
2024-09-06T16:11:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-58.994;-147.992;0.0;0.0;351.941;-288.232;351.941
2024-09-06T16:10:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-66.725;-160.498;0.332;0.0;351.388;-228.57;351.72
2024-09-06T16:09:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-80.849;-181.031;0.396;0.0;350.542;-170.715;350.938
2024-09-06T16:08:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-97.219;-200.518;0.471;0.0;349.297;-143.24;349.768
2024-09-06T16:07:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-119.004;-224.0;0.583;0.0;347.467;-99.242;348.05
2024-09-06T16:06:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-143.269;-246.41;0.728;0.0;344.69;-98.93;345.418
2024-09-06T16:05:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-169.782;-270.216;0.931;0.0;340.895;-98.93;341.826
2024-09-06T16:04:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-176.568;-273.194;1.027;0.0;336.305;-98.93;337.332
2024-09-06T16:03:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-162.068;-253.701;0.965;0.0;330.618;-98.93;331.583
2024-09-06T16:02:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-170.95;-255.607;1.067;0.0;324.369;-98.93;325.436
2024-09-06T16:01:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-207.612;-285.012;1.45;0.0;317.718;-98.93;319.168
2024-09-06T16:00:00+02:00;PT1M;2024-09-06T16:00:00+02:00;NV;-231.34;-303.634;0.893;0.0;311.329;-98.93;312.222
2024-09-06T15:59:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;-63.062;-92.312;0.0;0.0;259.874;-193.961;259.874
2024-09-06T15:58:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;-51.101;-78.791;0.0;0.0;257.647;-193.961;257.647
2024-09-06T15:57:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;-36.418;-61.95;0.0;0.0;256.983;-193.961;256.983
2024-09-06T15:56:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;-17.446;-42.129;0.0;0.0;258.501;-193.961;258.501
2024-09-06T15:55:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;-1.94;-27.095;0.0;0.0;261.998;-193.961;261.998
2024-09-06T15:54:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;4.572;-22.005;0.0;0.0;49.5;-193.961;49.5
2024-09-06T15:53:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;6.365;-22.738;0.0;0.0;49.5;-195.287;49.5
2024-09-06T15:52:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;9.137;-22.594;0.0;0.0;49.5;-200.437;49.5
2024-09-06T15:51:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;12.742;-28.124;0.0;0.0;272.299;-208.358;272.299
2024-09-06T15:50:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;11.716;-38.088;0.0;0.0;276.589;-213.105;276.589
2024-09-06T15:49:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;19.357;-37.872;0.0;0.0;281.122;-212.011;281.122
2024-09-06T15:48:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;34.624;-31.994;0.0;0.0;284.722;-196.237;284.722
2024-09-06T15:47:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;35.269;-41.193;0.0;0.0;287.679;-152.344;287.679
2024-09-06T15:46:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;36.739;-45.66;0.0;0.0;289.966;-79.16;289.966
2024-09-06T15:45:00+02:00;PT1M;2024-09-06T15:45:00+02:00;NV;29.845;-54.58;0.0;0.0;291.263;-10.997;291.263
