,LA:1,LA:2,LA:3,LA:4,LA:5,LA:6,LA:7,LA:8,LA:9,LA:10,LA:11,LA:12
27919,-96.43,-153.3,-198.29,-300.0,-300.0,-300.0,-300.0,-300.0,-97.5,-250.0,149.89,28.95
27920,-153.3,-198.29,-300.0,-300.0,-300.0,-300.0,-300.0,-97.5,-250.0,149.89,28.95,121.88
27921,-198.29,-300.0,-300.0,-300.0,-300.0,-300.0,-97.5,-250.0,149.89,28.95,121.88,199.34
27922,-300.0,-300.0,-300.0,-300.0,-300.0,-97.5,-250.0,149.89,28.95,121.88,199.34,202.39
27923,-300.0,-300.0,-300.0,-300.0,-97.5,-250.0,149.89,28.95,121.88,199.34,202.39,-9.33
27924,-300.0,-300.0,-300.0,-97.5,-250.0,149.89,28.95,121.88,199.34,202.39,-9.33,131.34
27925,-300.0,-300.0,-97.5,-250.0,149.89,28.95,121.88,199.34,202.39,-9.33,131.34,202.91
27926,-300.0,-97.5,-250.0,149.89,28.95,121.88,199.34,202.39,-9.33,131.34,202.91,199.9
27927,-97.5,-250.0,149.89,28.95,121.88,199.34,202.39,-9.33,131.34,202.91,199.9,-22.48
27928,-250.0,149.89,28.95,121.88,199.34,202.39,-9.33,131.34,202.91,199.9,-22.48,69.24
27929,149.89,28.95,121.88,199.34,202.39,-9.33,131.34,202.91,199.9,-22.48,69.24,141.99
27930,28.95,121.88,199.34,202.39,-9.33,131.34,202.91,199.9,-22.48,69.24,141.99,200.95
27931,121.88,199.34,202.39,-9.33,131.34,202.91,199.9,-22.48,69.24,141.99,200.95,260.0
27932,199.34,202.39,-9.33,131.34,202.91,199.9,-22.48,69.24,141.99,200.95,260.0,264.12
27933,202.39,-9.33,131.34,202.91,199.9,-22.48,69.24,141.99,200.95,260.0,264.12,287.21
27934,-9.33,131.34,202.91,199.9,-22.48,69.24,141.99,200.95,260.0,264.12,287.21,264.02
27935,131.34,202.91,199.9,-22.48,69.24,141.99,200.95,260.0,264.12,287.21,264.02,274.0
27936,202.91,199.9,-22.48,69.24,141.99,200.95,260.0,264.12,287.21,264.02,274.0,367.12
27937,199.9,-22.48,69.24,141.99,200.95,260.0,264.12,287.21,264.02,274.0,367.12,377.24
27938,-22.48,69.24,141.99,200.95,260.0,264.12,287.21,264.02,274.0,367.12,377.24,349.84
27939,69.24,141.99,200.95,260.0,264.12,287.21,264.02,274.0,367.12,377.24,349.84,367.51
27940,141.99,200.95,260.0,264.12,287.21,264.02,274.0,367.12,377.24,349.84,367.51,366.22
27941,200.95,260.0,264.12,287.21,264.02,274.0,367.12,377.24,349.84,367.51,366.22,226.0
27942,260.0,264.12,287.21,264.02,274.0,367.12,377.24,349.84,367.51,366.22,226.0,38.59
27943,264.12,287.21,264.02,274.0,367.12,377.24,349.84,367.51,366.22,226.0,38.59,269.22
27944,287.21,264.02,274.0,367.12,377.24,349.84,367.51,366.22,226.0,38.59,269.22,71.5
27945,264.02,274.0,367.12,377.24,349.84,367.51,366.22,226.0,38.59,269.22,71.5,140.0
27946,274.0,367.12,377.24,349.84,367.51,366.22,226.0,38.59,269.22,71.5,140.0,140.0
27947,367.12,377.24,349.84,367.51,366.22,226.0,38.59,269.22,71.5,140.0,140.0,167.83
27948,377.24,349.84,367.51,366.22,226.0,38.59,269.22,71.5,140.0,140.0,167.83,310.73
27949,349.84,367.51,366.22,226.0,38.59,269.22,71.5,140.0,140.0,167.83,310.73,202.4
27950,367.51,366.22,226.0,38.59,269.22,71.5,140.0,140.0,167.83,310.73,202.4,53.28
27951,366.22,226.0,38.59,269.22,71.5,140.0,140.0,167.83,310.73,202.4,53.28,154.97
27952,226.0,38.59,269.22,71.5,140.0,140.0,167.83,310.73,202.4,53.28,154.97,254.44
27953,38.59,269.22,71.5,140.0,140.0,167.83,310.73,202.4,53.28,154.97,254.44,263.02
27954,269.22,71.5,140.0,140.0,167.83,310.73,202.4,53.28,154.97,254.44,263.02,159.96
27955,71.5,140.0,140.0,167.83,310.73,202.4,53.28,154.97,254.44,263.02,159.96,201.43
27956,140.0,140.0,167.83,310.73,202.4,53.28,154.97,254.44,263.02,159.96,201.43,263.02
27957,140.0,167.83,310.73,202.4,53.28,154.97,254.44,263.02,159.96,201.43,263.02,250.0
27958,167.83,310.73,202.4,53.28,154.97,254.44,263.02,159.96,201.43,263.02,250.0,-71.91
27959,310.73,202.4,53.28,154.97,254.44,263.02,159.96,201.43,263.02,250.0,-71.91,136.36
27960,202.4,53.28,154.97,254.44,263.02,159.96,201.43,263.02,250.0,-71.91,136.36,157.79
27961,53.28,154.97,254.44,263.02,159.96,201.43,263.02,250.0,-71.91,136.36,157.79,181.76
27962,154.97,254.44,263.02,159.96,201.43,263.02,250.0,-71.91,136.36,157.79,181.76,226.51
27963,254.44,263.02,159.96,201.43,263.02,250.0,-71.91,136.36,157.79,181.76,226.51,223.12
27964,263.02,159.96,201.43,263.02,250.0,-71.91,136.36,157.79,181.76,226.51,223.12,225.78
27965,159.96,201.43,263.02,250.0,-71.91,136.36,157.79,181.76,226.51,223.12,225.78,225.76
27966,201.43,263.02,250.0,-71.91,136.36,157.79,181.76,226.51,223.12,225.78,225.76,240.97
27967,263.02,250.0,-71.91,136.36,157.79,181.76,226.51,223.12,225.78,225.76,240.97,242.62
27968,250.0,-71.91,136.36,157.79,181.76,226.51,223.12,225.78,225.76,240.97,242.62,230.66
27969,-71.91,136.36,157.79,181.76,226.51,223.12,225.78,225.76,240.97,242.62,230.66,244.8
27970,136.36,157.79,181.76,226.51,223.12,225.78,225.76,240.97,242.62,230.66,244.8,299.19
27971,157.79,181.76,226.51,223.12,225.78,225.76,240.97,242.62,230.66,244.8,299.19,245.48
27972,181.76,226.51,223.12,225.78,225.76,240.97,242.62,230.66,244.8,299.19,245.48,222.52
27973,226.51,223.12,225.78,225.76,240.97,242.62,230.66,244.8,299.19,245.48,222.52,252.87
27974,223.12,225.78,225.76,240.97,242.62,230.66,244.8,299.19,245.48,222.52,252.87,253.42
27975,225.78,225.76,240.97,242.62,230.66,244.8,299.19,245.48,222.52,252.87,253.42,258.82
27976,225.76,240.97,242.62,230.66,244.8,299.19,245.48,222.52,252.87,253.42,258.82,296.41
27977,240.97,242.62,230.66,244.8,299.19,245.48,222.52,252.87,253.42,258.82,296.41,381.8
27978,242.62,230.66,244.8,299.19,245.48,222.52,252.87,253.42,258.82,296.41,381.8,389.21
27979,230.66,244.8,299.19,245.48,222.52,252.87,253.42,258.82,296.41,381.8,389.21,250.0
27980,244.8,299.19,245.48,222.52,252.87,253.42,258.82,296.41,381.8,389.21,250.0,199.4
27981,299.19,245.48,222.52,252.87,253.42,258.82,296.41,381.8,389.21,250.0,199.4,247.26
27982,245.48,222.52,252.87,253.42,258.82,296.41,381.8,389.21,250.0,199.4,247.26,55.2
27983,222.52,252.87,253.42,258.82,296.41,381.8,389.21,250.0,199.4,247.26,55.2,55.2
27984,252.87,253.42,258.82,296.41,381.8,389.21,250.0,199.4,247.26,55.2,55.2,51.77
27985,253.42,258.82,296.41,381.8,389.21,250.0,199.4,247.26,55.2,55.2,51.77,0.0
27986,258.82,296.41,381.8,389.21,250.0,199.4,247.26,55.2,55.2,51.77,0.0,-10.17
27987,296.41,381.8,389.21,250.0,199.4,247.26,55.2,55.2,51.77,0.0,-10.17,126.96
27988,381.8,389.21,250.0,199.4,247.26,55.2,55.2,51.77,0.0,-10.17,126.96,122.94
27989,389.21,250.0,199.4,247.26,55.2,55.2,51.77,0.0,-10.17,126.96,122.94,120.49
27990,250.0,199.4,247.26,55.2,55.2,51.77,0.0,-10.17,126.96,122.94,120.49,124.23
27991,199.4,247.26,55.2,55.2,51.77,0.0,-10.17,126.96,122.94,120.49,124.23,230.57
27992,247.26,55.2,55.2,51.77,0.0,-10.17,126.96,122.94,120.49,124.23,230.57,262.13
27993,55.2,55.2,51.77,0.0,-10.17,126.96,122.94,120.49,124.23,230.57,262.13,243.23
27994,55.2,51.77,0.0,-10.17,126.96,122.94,120.49,124.23,230.57,262.13,243.23,241.0
27995,51.77,0.0,-10.17,126.96,122.94,120.49,124.23,230.57,262.13,243.23,241.0,-35.51
27996,0.0,-10.17,126.96,122.94,120.49,124.23,230.57,262.13,243.23,241.0,-35.51,209.92
27997,-10.17,126.96,122.94,120.49,124.23,230.57,262.13,243.23,241.0,-35.51,209.92,-12.54
27998,126.96,122.94,120.49,124.23,230.57,262.13,243.23,241.0,-35.51,209.92,-12.54,-16.14
27999,122.94,120.49,124.23,230.57,262.13,243.23,241.0,-35.51,209.92,-12.54,-16.14,202.58
28000,120.49,124.23,230.57,262.13,243.23,241.0,-35.51,209.92,-12.54,-16.14,202.58,-12.73
28001,124.23,230.57,262.13,243.23,241.0,-35.51,209.92,-12.54,-16.14,202.58,-12.73,-12.83
28002,230.57,262.13,243.23,241.0,-35.51,209.92,-12.54,-16.14,202.58,-12.73,-12.83,-65.0
28003,262.13,243.23,241.0,-35.51,209.92,-12.54,-16.14,202.58,-12.73,-12.83,-65.0,174.26
28004,243.23,241.0,-35.51,209.92,-12.54,-16.14,202.58,-12.73,-12.83,-65.0,174.26,240.83
28005,241.0,-35.51,209.92,-12.54,-16.14,202.58,-12.73,-12.83,-65.0,174.26,240.83,133.32
28006,-35.51,209.92,-12.54,-16.14,202.58,-12.73,-12.83,-65.0,174.26,240.83,133.32,194.72
28007,209.92,-12.54,-16.14,202.58,-12.73,-12.83,-65.0,174.26,240.83,133.32,194.72,205.54
28008,-12.54,-16.14,202.58,-12.73,-12.83,-65.0,174.26,240.83,133.32,194.72,205.54,212.61
28009,-16.14,202.58,-12.73,-12.83,-65.0,174.26,240.83,133.32,194.72,205.54,212.61,198.5
28010,202.58,-12.73,-12.83,-65.0,174.26,240.83,133.32,194.72,205.54,212.61,198.5,201.76
28011,-12.73,-12.83,-65.0,174.26,240.83,133.32,194.72,205.54,212.61,198.5,201.76,179.44
28012,-12.83,-65.0,174.26,240.83,133.32,194.72,205.54,212.61,198.5,201.76,179.44,207.94
28013,-65.0,174.26,240.83,133.32,194.72,205.54,212.61,198.5,201.76,179.44,207.94,210.38
28014,174.26,240.83,133.32,194.72,205.54,212.61,198.5,201.76,179.44,207.94,210.38,231.85
28015,240.83,133.32,194.72,205.54,212.61,198.5,201.76,179.44,207.94,210.38,231.85,-212.97
28016,133.32,194.72,205.54,212.61,198.5,201.76,179.44,207.94,210.38,231.85,-212.97,-114.23
28017,194.72,205.54,212.61,198.5,201.76,179.44,207.94,210.38,231.85,-212.97,-114.23,-11.07
28018,205.54,212.61,198.5,201.76,179.44,207.94,210.38,231.85,-212.97,-114.23,-11.07,-15.52
28019,212.61,198.5,201.76,179.44,207.94,210.38,231.85,-212.97,-114.23,-11.07,-15.52,123.01
28020,198.5,201.76,179.44,207.94,210.38,231.85,-212.97,-114.23,-11.07,-15.52,123.01,158.59
28021,201.76,179.44,207.94,210.38,231.85,-212.97,-114.23,-11.07,-15.52,123.01,158.59,228.13
28022,179.44,207.94,210.38,231.85,-212.97,-114.23,-11.07,-15.52,123.01,158.59,228.13,290.93
28023,207.94,210.38,231.85,-212.97,-114.23,-11.07,-15.52,123.01,158.59,228.13,290.93,207.94
28024,210.38,231.85,-212.97,-114.23,-11.07,-15.52,123.01,158.59,228.13,290.93,207.94,215.27
28025,231.85,-212.97,-114.23,-11.07,-15.52,123.01,158.59,228.13,290.93,207.94,215.27,340.96
28026,-212.97,-114.23,-11.07,-15.52,123.01,158.59,228.13,290.93,207.94,215.27,340.96,373.7
28027,-114.23,-11.07,-15.52,123.01,158.59,228.13,290.93,207.94,215.27,340.96,373.7,239.0
28028,-11.07,-15.52,123.01,158.59,228.13,290.93,207.94,215.27,340.96,373.7,239.0,177.0
28029,-15.52,123.01,158.59,228.13,290.93,207.94,215.27,340.96,373.7,239.0,177.0,185.86
28030,123.01,158.59,228.13,290.93,207.94,215.27,340.96,373.7,239.0,177.0,185.86,279.66
28031,158.59,228.13,290.93,207.94,215.27,340.96,373.7,239.0,177.0,185.86,279.66,-258.61
28032,228.13,290.93,207.94,215.27,340.96,373.7,239.0,177.0,185.86,279.66,-258.61,200.0
28033,290.93,207.94,215.27,340.96,373.7,239.0,177.0,185.86,279.66,-258.61,200.0,200.0
28034,207.94,215.27,340.96,373.7,239.0,177.0,185.86,279.66,-258.61,200.0,200.0,201.36
28035,215.27,340.96,373.7,239.0,177.0,185.86,279.66,-258.61,200.0,200.0,201.36,202.59
28036,340.96,373.7,239.0,177.0,185.86,279.66,-258.61,200.0,200.0,201.36,202.59,200.0
28037,373.7,239.0,177.0,185.86,279.66,-258.61,200.0,200.0,201.36,202.59,200.0,207.94
28038,239.0,177.0,185.86,279.66,-258.61,200.0,200.0,201.36,202.59,200.0,207.94,-225.76
28039,177.0,185.86,279.66,-258.61,200.0,200.0,201.36,202.59,200.0,207.94,-225.76,-10.1
28040,185.86,279.66,-258.61,200.0,200.0,201.36,202.59,200.0,207.94,-225.76,-10.1,117.51
28041,279.66,-258.61,200.0,200.0,201.36,202.59,200.0,207.94,-225.76,-10.1,117.51,117.51
28042,-258.61,200.0,200.0,201.36,202.59,200.0,207.94,-225.76,-10.1,117.51,117.51,-11.09
28043,200.0,200.0,201.36,202.59,200.0,207.94,-225.76,-10.1,117.51,117.51,-11.09,-14.85
28044,200.0,201.36,202.59,200.0,207.94,-225.76,-10.1,117.51,117.51,-11.09,-14.85,-12.82
28045,201.36,202.59,200.0,207.94,-225.76,-10.1,117.51,117.51,-11.09,-14.85,-12.82,29.66
28046,202.59,200.0,207.94,-225.76,-10.1,117.51,117.51,-11.09,-14.85,-12.82,29.66,-78.2
28047,200.0,207.94,-225.76,-10.1,117.51,117.51,-11.09,-14.85,-12.82,29.66,-78.2,24.91
28048,207.94,-225.76,-10.1,117.51,117.51,-11.09,-14.85,-12.82,29.66,-78.2,24.91,54.6
28049,-225.76,-10.1,117.51,117.51,-11.09,-14.85,-12.82,29.66,-78.2,24.91,54.6,51.73
28050,-10.1,117.51,117.51,-11.09,-14.85,-12.82,29.66,-78.2,24.91,54.6,51.73,23.44
28051,117.51,117.51,-11.09,-14.85,-12.82,29.66,-78.2,24.91,54.6,51.73,23.44,145.9
28052,117.51,-11.09,-14.85,-12.82,29.66,-78.2,24.91,54.6,51.73,23.44,145.9,193.66
28053,-11.09,-14.85,-12.82,29.66,-78.2,24.91,54.6,51.73,23.44,145.9,193.66,172.04
28054,-14.85,-12.82,29.66,-78.2,24.91,54.6,51.73,23.44,145.9,193.66,172.04,21.64
28055,-12.82,29.66,-78.2,24.91,54.6,51.73,23.44,145.9,193.66,172.04,21.64,-53.88
28056,29.66,-78.2,24.91,54.6,51.73,23.44,145.9,193.66,172.04,21.64,-53.88,-10.26
28057,-78.2,24.91,54.6,51.73,23.44,145.9,193.66,172.04,21.64,-53.88,-10.26,-108.98
28058,24.91,54.6,51.73,23.44,145.9,193.66,172.04,21.64,-53.88,-10.26,-108.98,-25.69
28059,54.6,51.73,23.44,145.9,193.66,172.04,21.64,-53.88,-10.26,-108.98,-25.69,-19.01
28060,51.73,23.44,145.9,193.66,172.04,21.64,-53.88,-10.26,-108.98,-25.69,-19.01,140.96
28061,23.44,145.9,193.66,172.04,21.64,-53.88,-10.26,-108.98,-25.69,-19.01,140.96,35.68
28062,145.9,193.66,172.04,21.64,-53.88,-10.26,-108.98,-25.69,-19.01,140.96,35.68,29.56
28063,193.66,172.04,21.64,-53.88,-10.26,-108.98,-25.69,-19.01,140.96,35.68,29.56,47.9
28064,172.04,21.64,-53.88,-10.26,-108.98,-25.69,-19.01,140.96,35.68,29.56,47.9,49.6
28065,21.64,-53.88,-10.26,-108.98,-25.69,-19.01,140.96,35.68,29.56,47.9,49.6,140.9
28066,-53.88,-10.26,-108.98,-25.69,-19.01,140.96,35.68,29.56,47.9,49.6,140.9,140.9
28067,-10.26,-108.98,-25.69,-19.01,140.96,35.68,29.56,47.9,49.6,140.9,140.9,-74.68
28068,-108.98,-25.69,-19.01,140.96,35.68,29.56,47.9,49.6,140.9,140.9,-74.68,-85.32
28069,-25.69,-19.01,140.96,35.68,29.56,47.9,49.6,140.9,140.9,-74.68,-85.32,143.3
28070,-19.01,140.96,35.68,29.56,47.9,49.6,140.9,140.9,-74.68,-85.32,143.3,-7.93
28071,140.96,35.68,29.56,47.9,49.6,140.9,140.9,-74.68,-85.32,143.3,-7.93,47.36
28072,35.68,29.56,47.9,49.6,140.9,140.9,-74.68,-85.32,143.3,-7.93,47.36,-171.35
28073,29.56,47.9,49.6,140.9,140.9,-74.68,-85.32,143.3,-7.93,47.36,-171.35,-131.01
28074,47.9,49.6,140.9,140.9,-74.68,-85.32,143.3,-7.93,47.36,-171.35,-131.01,49.6
28075,49.6,140.9,140.9,-74.68,-85.32,143.3,-7.93,47.36,-171.35,-131.01,49.6,156.64
28076,140.9,140.9,-74.68,-85.32,143.3,-7.93,47.36,-171.35,-131.01,49.6,156.64,167.93
28077,140.9,-74.68,-85.32,143.3,-7.93,47.36,-171.35,-131.01,49.6,156.64,167.93,204.41
28078,-74.68,-85.32,143.3,-7.93,47.36,-171.35,-131.01,49.6,156.64,167.93,204.41,208.86
28079,-85.32,143.3,-7.93,47.36,-171.35,-131.01,49.6,156.64,167.93,204.41,208.86,223.22
28080,143.3,-7.93,47.36,-171.35,-131.01,49.6,156.64,167.93,204.41,208.86,223.22,239.86
28081,-7.93,47.36,-171.35,-131.01,49.6,156.64,167.93,204.41,208.86,223.22,239.86,216.95
28082,47.36,-171.35,-131.01,49.6,156.64,167.93,204.41,208.86,223.22,239.86,216.95,207.83
28083,-171.35,-131.01,49.6,156.64,167.93,204.41,208.86,223.22,239.86,216.95,207.83,200.0
28084,-131.01,49.6,156.64,167.93,204.41,208.86,223.22,239.86,216.95,207.83,200.0,219.01
28085,49.6,156.64,167.93,204.41,208.86,223.22,239.86,216.95,207.83,200.0,219.01,248.99
28086,156.64,167.93,204.41,208.86,223.22,239.86,216.95,207.83,200.0,219.01,248.99,233.18
28087,167.93,204.41,208.86,223.22,239.86,216.95,207.83,200.0,219.01,248.99,233.18,200.0
28088,204.41,208.86,223.22,239.86,216.95,207.83,200.0,219.01,248.99,233.18,200.0,200.0
28089,208.86,223.22,239.86,216.95,207.83,200.0,219.01,248.99,233.18,200.0,200.0,53.02
28090,223.22,239.86,216.95,207.83,200.0,219.01,248.99,233.18,200.0,200.0,53.02,52.49
28091,239.86,216.95,207.83,200.0,219.01,248.99,233.18,200.0,200.0,53.02,52.49,52.99
28092,216.95,207.83,200.0,219.01,248.99,233.18,200.0,200.0,53.02,52.49,52.99,145.9
28093,207.83,200.0,219.01,248.99,233.18,200.0,200.0,53.02,52.49,52.99,145.9,37.13
28094,200.0,219.01,248.99,233.18,200.0,200.0,53.02,52.49,52.99,145.9,37.13,145.9
28095,219.01,248.99,233.18,200.0,200.0,53.02,52.49,52.99,145.9,37.13,145.9,236.51
28096,248.99,233.18,200.0,200.0,53.02,52.49,52.99,145.9,37.13,145.9,236.51,262.62
28097,233.18,200.0,200.0,53.02,52.49,52.99,145.9,37.13,145.9,236.51,262.62,224.67
28098,200.0,200.0,53.02,52.49,52.99,145.9,37.13,145.9,236.51,262.62,224.67,-227.49
28099,200.0,53.02,52.49,52.99,145.9,37.13,145.9,236.51,262.62,224.67,-227.49,43.86
28100,53.02,52.49,52.99,145.9,37.13,145.9,236.51,262.62,224.67,-227.49,43.86,145.9
28101,52.49,52.99,145.9,37.13,145.9,236.51,262.62,224.67,-227.49,43.86,145.9,21.9
28102,52.99,145.9,37.13,145.9,236.51,262.62,224.67,-227.49,43.86,145.9,21.9,26.72
28103,145.9,37.13,145.9,236.51,262.62,224.67,-227.49,43.86,145.9,21.9,26.72,292.42
28104,37.13,145.9,236.51,262.62,224.67,-227.49,43.86,145.9,21.9,26.72,292.42,0.5
28105,145.9,236.51,262.62,224.67,-227.49,43.86,145.9,21.9,26.72,292.42,0.5,20.11
28106,236.51,262.62,224.67,-227.49,43.86,145.9,21.9,26.72,292.42,0.5,20.11,141.08
28107,262.62,224.67,-227.49,43.86,145.9,21.9,26.72,292.42,0.5,20.11,141.08,236.28
28108,224.67,-227.49,43.86,145.9,21.9,26.72,292.42,0.5,20.11,141.08,236.28,275.94
28109,-227.49,43.86,145.9,21.9,26.72,292.42,0.5,20.11,141.08,236.28,275.94,274.68
28110,43.86,145.9,21.9,26.72,292.42,0.5,20.11,141.08,236.28,275.94,274.68,279.22
28111,145.9,21.9,26.72,292.42,0.5,20.11,141.08,236.28,275.94,274.68,279.22,44.08
28112,21.9,26.72,292.42,0.5,20.11,141.08,236.28,275.94,274.68,279.22,44.08,145.9
28113,26.72,292.42,0.5,20.11,141.08,236.28,275.94,274.68,279.22,44.08,145.9,145.9
28114,292.42,0.5,20.11,141.08,236.28,275.94,274.68,279.22,44.08,145.9,145.9,54.01
28115,0.5,20.11,141.08,236.28,275.94,274.68,279.22,44.08,145.9,145.9,54.01,51.41
28116,20.11,141.08,236.28,275.94,274.68,279.22,44.08,145.9,145.9,54.01,51.41,48.93
28117,141.08,236.28,275.94,274.68,279.22,44.08,145.9,145.9,54.01,51.41,48.93,-84.0
28118,236.28,275.94,274.68,279.22,44.08,145.9,145.9,54.01,51.41,48.93,-84.0,173.75
28119,275.94,274.68,279.22,44.08,145.9,145.9,54.01,51.41,48.93,-84.0,173.75,52.31
28120,274.68,279.22,44.08,145.9,145.9,54.01,51.41,48.93,-84.0,173.75,52.31,-28.9
28121,279.22,44.08,145.9,145.9,54.01,51.41,48.93,-84.0,173.75,52.31,-28.9,149.64
28122,44.08,145.9,145.9,54.01,51.41,48.93,-84.0,173.75,52.31,-28.9,149.64,150.63
28123,145.9,145.9,54.01,51.41,48.93,-84.0,173.75,52.31,-28.9,149.64,150.63,151.26
28124,145.9,54.01,51.41,48.93,-84.0,173.75,52.31,-28.9,149.64,150.63,151.26,41.97
28125,54.01,51.41,48.93,-84.0,173.75,52.31,-28.9,149.64,150.63,151.26,41.97,54.6
28126,51.41,48.93,-84.0,173.75,52.31,-28.9,149.64,150.63,151.26,41.97,54.6,145.9
28127,48.93,-84.0,173.75,52.31,-28.9,149.64,150.63,151.26,41.97,54.6,145.9,146.92
28128,-84.0,173.75,52.31,-28.9,149.64,150.63,151.26,41.97,54.6,145.9,146.92,160.23
28129,173.75,52.31,-28.9,149.64,150.63,151.26,41.97,54.6,145.9,146.92,160.23,171.95
28130,52.31,-28.9,149.64,150.63,151.26,41.97,54.6,145.9,146.92,160.23,171.95,49.6
28131,-28.9,149.64,150.63,151.26,41.97,54.6,145.9,146.92,160.23,171.95,49.6,194.01
28132,149.64,150.63,151.26,41.97,54.6,145.9,146.92,160.23,171.95,49.6,194.01,145.9
28133,150.63,151.26,41.97,54.6,145.9,146.92,160.23,171.95,49.6,194.01,145.9,171.3
28134,151.26,41.97,54.6,145.9,146.92,160.23,171.95,49.6,194.01,145.9,171.3,145.9
28135,41.97,54.6,145.9,146.92,160.23,171.95,49.6,194.01,145.9,171.3,145.9,234.19
28136,54.6,145.9,146.92,160.23,171.95,49.6,194.01,145.9,171.3,145.9,234.19,194.25
28137,145.9,146.92,160.23,171.95,49.6,194.01,145.9,171.3,145.9,234.19,194.25,49.26
28138,146.92,160.23,171.95,49.6,194.01,145.9,171.3,145.9,234.19,194.25,49.26,49.6
28139,160.23,171.95,49.6,194.01,145.9,171.3,145.9,234.19,194.25,49.26,49.6,205.16
28140,171.95,49.6,194.01,145.9,171.3,145.9,234.19,194.25,49.26,49.6,205.16,204.0
28141,49.6,194.01,145.9,171.3,145.9,234.19,194.25,49.26,49.6,205.16,204.0,204.0
28142,194.01,145.9,171.3,145.9,234.19,194.25,49.26,49.6,205.16,204.0,204.0,145.9
28143,145.9,171.3,145.9,234.19,194.25,49.26,49.6,205.16,204.0,204.0,145.9,5.13
28144,171.3,145.9,234.19,194.25,49.26,49.6,205.16,204.0,204.0,145.9,5.13,54.84
28145,145.9,234.19,194.25,49.26,49.6,205.16,204.0,204.0,145.9,5.13,54.84,113.37
28146,234.19,194.25,49.26,49.6,205.16,204.0,204.0,145.9,5.13,54.84,113.37,116.21
28147,194.25,49.26,49.6,205.16,204.0,204.0,145.9,5.13,54.84,113.37,116.21,130.65
28148,49.26,49.6,205.16,204.0,204.0,145.9,5.13,54.84,113.37,116.21,130.65,113.37
28149,49.6,205.16,204.0,204.0,145.9,5.13,54.84,113.37,116.21,130.65,113.37,118.37
28150,205.16,204.0,204.0,145.9,5.13,54.84,113.37,116.21,130.65,113.37,118.37,-297.69
28151,204.0,204.0,145.9,5.13,54.84,113.37,116.21,130.65,113.37,118.37,-297.69,118.37
28152,204.0,145.9,5.13,54.84,113.37,116.21,130.65,113.37,118.37,-297.69,118.37,118.37
28153,145.9,5.13,54.84,113.37,116.21,130.65,113.37,118.37,-297.69,118.37,118.37,122.7
28154,5.13,54.84,113.37,116.21,130.65,113.37,118.37,-297.69,118.37,118.37,122.7,118.37
28155,54.84,113.37,116.21,130.65,113.37,118.37,-297.69,118.37,118.37,122.7,118.37,318.81
28156,113.37,116.21,130.65,113.37,118.37,-297.69,118.37,118.37,122.7,118.37,318.81,118.37
28157,116.21,130.65,113.37,118.37,-297.69,118.37,118.37,122.7,118.37,318.81,118.37,-84.93
28158,130.65,113.37,118.37,-297.69,118.37,118.37,122.7,118.37,318.81,118.37,-84.93,118.37
28159,113.37,118.37,-297.69,118.37,118.37,122.7,118.37,318.81,118.37,-84.93,118.37,141.43
28160,118.37,-297.69,118.37,118.37,122.7,118.37,318.81,118.37,-84.93,118.37,141.43,190.59
28161,-297.69,118.37,118.37,122.7,118.37,318.81,118.37,-84.93,118.37,141.43,190.59,174.19
28162,118.37,118.37,122.7,118.37,318.81,118.37,-84.93,118.37,141.43,190.59,174.19,131.96
28163,118.37,122.7,118.37,318.81,118.37,-84.93,118.37,141.43,190.59,174.19,131.96,319.29
28164,122.7,118.37,318.81,118.37,-84.93,118.37,141.43,190.59,174.19,131.96,319.29,221.64
28165,118.37,318.81,118.37,-84.93,118.37,141.43,190.59,174.19,131.96,319.29,221.64,154.04
28166,318.81,118.37,-84.93,118.37,141.43,190.59,174.19,131.96,319.29,221.64,154.04,188.92
28167,118.37,-84.93,118.37,141.43,190.59,174.19,131.96,319.29,221.64,154.04,188.92,197.52
28168,-84.93,118.37,141.43,190.59,174.19,131.96,319.29,221.64,154.04,188.92,197.52,-27.73
28169,118.37,141.43,190.59,174.19,131.96,319.29,221.64,154.04,188.92,197.52,-27.73,-238.49
28170,141.43,190.59,174.19,131.96,319.29,221.64,154.04,188.92,197.52,-27.73,-238.49,-146.28
28171,190.59,174.19,131.96,319.29,221.64,154.04,188.92,197.52,-27.73,-238.49,-146.28,204.56
28172,174.19,131.96,319.29,221.64,154.04,188.92,197.52,-27.73,-238.49,-146.28,204.56,118.37
28173,131.96,319.29,221.64,154.04,188.92,197.52,-27.73,-238.49,-146.28,204.56,118.37,118.37
28174,319.29,221.64,154.04,188.92,197.52,-27.73,-238.49,-146.28,204.56,118.37,118.37,-74.43
28175,221.64,154.04,188.92,197.52,-27.73,-238.49,-146.28,204.56,118.37,118.37,-74.43,119.71
28176,154.04,188.92,197.52,-27.73,-238.49,-146.28,204.56,118.37,118.37,-74.43,119.71,122.63
28177,188.92,197.52,-27.73,-238.49,-146.28,204.56,118.37,118.37,-74.43,119.71,122.63,118.45
28178,197.52,-27.73,-238.49,-146.28,204.56,118.37,118.37,-74.43,119.71,122.63,118.45,118.45
28179,-27.73,-238.49,-146.28,204.56,118.37,118.37,-74.43,119.71,122.63,118.45,118.45,366.72
28180,-238.49,-146.28,204.56,118.37,118.37,-74.43,119.71,122.63,118.45,118.45,366.72,259.24
